Timestamp,EAR,MAR,Face_Detected,Drowsy_Alert,Yawn_Alert,Event
2025-12-11 15:47:24,0.233,0.7661,True,False,True,periodic
2025-12-11 15:47:25,0.2062,0.7903,True,False,True,periodic
2025-12-11 15:47:26,0.0684,0.7812,True,True,True,DROWSY_START
2025-12-11 15:47:27,0.1388,0.5691,True,True,False,YAWN_END
2025-12-11 15:47:27,0.1971,0.4449,True,True,False,periodic
2025-12-11 15:47:28,0.2064,0.2883,True,True,False,periodic
2025-12-11 15:47:29,0.2197,0.2819,True,True,False,periodic
2025-12-11 15:47:30,0.1847,0.8489,True,True,False,periodic
2025-12-11 15:47:31,0.1668,0.9077,True,True,True,YAWN_START
2025-12-11 15:47:31,0.1386,0.783,True,True,True,periodic
2025-12-11 15:47:31,0.1726,0.5956,True,True,False,YAWN_END
2025-12-11 15:47:32,0.1778,0.3206,True,True,False,periodic
2025-12-11 15:47:33,0.1988,0.2682,True,True,False,periodic
2025-12-11 15:47:34,0.2093,0.2995,True,True,False,periodic
2025-12-11 16:00:33,0.2356,0.2894,True,False,False,periodic
2025-12-11 16:00:34,0.3223,0.3175,True,False,False,periodic
2025-12-11 16:00:35,0.1487,0.3107,True,False,False,periodic
2025-12-11 16:00:36,0.0289,0.2863,True,False,False,periodic
2025-12-11 16:00:37,0.02,0.2878,True,False,False,periodic
2025-12-11 16:00:38,0.0293,0.278,True,True,False,DROWSY_START
2025-12-11 16:00:38,0.2371,0.2987,True,True,False,periodic
2025-12-11 16:00:39,0.2515,0.2939,True,False,False,DROWSY_END
2025-12-11 16:00:39,0.2541,0.2907,True,False,False,periodic
2025-12-11 16:00:40,0.0667,0.3259,True,False,False,periodic
2025-12-11 16:00:41,0.0628,0.31,True,False,False,periodic
2025-12-11 16:00:42,0.0299,0.3029,True,True,False,DROWSY_START
2025-12-11 16:00:43,0.2337,0.3105,True,True,False,periodic
2025-12-11 16:00:44,0.2512,0.4675,True,False,False,DROWSY_END
2025-12-11 16:00:44,0.2407,0.5393,True,False,False,periodic
2025-12-11 16:00:45,0.3043,0.9031,True,False,False,periodic
2025-12-11 16:00:46,0.3006,0.9283,True,False,True,YAWN_START
2025-12-11 16:00:46,0.2372,0.685,True,False,True,periodic
2025-12-11 16:00:47,0.0613,0.5837,True,False,False,YAWN_END
2025-12-11 16:00:47,0.1975,0.3787,True,False,False,periodic
2025-12-11 16:00:49,0.0172,0.3192,True,True,False,DROWSY_START
2025-12-11 16:00:49,0.1917,0.292,True,True,False,periodic
2025-12-11 16:00:50,0.0334,0.2911,True,True,False,periodic
2025-12-11 16:00:51,0.2074,0.32,True,True,False,periodic
2025-12-11 16:00:52,0.2261,0.3006,True,True,False,periodic
2025-12-11 16:00:53,0.2164,0.3023,True,True,False,periodic
2025-12-11 16:00:54,0.017,0.2917,True,True,False,periodic
2025-12-11 16:00:55,0.2152,0.2992,True,True,False,periodic
2025-12-11 16:00:56,0.2045,0.2668,True,True,False,periodic
2025-12-11 16:00:57,0.2161,0.3022,True,True,False,periodic
2025-12-11 16:00:58,0.2111,0.2702,True,True,False,periodic
2025-12-11 16:00:59,0.2081,0.308,True,True,False,periodic
2025-12-11 16:01:00,0.1994,0.297,True,True,False,periodic
2025-12-11 16:01:01,0.2025,0.3023,True,True,False,periodic
2025-12-11 16:01:02,0.0451,0.2794,True,True,False,periodic
2025-12-11 16:01:03,0.0464,0.2991,True,True,False,periodic
2025-12-11 16:01:04,0.0364,0.2762,True,True,False,periodic
2025-12-11 16:01:05,0.0328,0.2964,True,True,False,periodic
2025-12-11 16:01:06,0.17,0.3068,True,True,False,periodic
2025-12-11 16:01:07,0.2369,0.3012,True,True,False,periodic
2025-12-11 16:01:08,0.02,0.2976,True,True,False,periodic
2025-12-11 16:01:09,0.0301,0.2787,True,True,False,periodic
2025-12-11 16:01:10,0.1956,0.3154,True,True,False,periodic
2025-12-11 16:01:10,0.2544,0.3154,True,False,False,DROWSY_END
2025-12-11 16:01:11,0.2,0.3027,True,False,False,periodic
2025-12-11 16:01:12,0.0493,0.3122,True,False,False,periodic
2025-12-11 16:01:13,0.2119,0.3064,True,True,False,DROWSY_START
2025-12-11 16:01:13,0.1922,0.3257,True,True,False,periodic
2025-12-11 16:01:14,0.1913,0.618,True,True,False,periodic
2025-12-11 16:01:16,0.164,0.9851,True,True,True,YAWN_START
2025-12-11 16:01:16,0.1615,0.9512,True,True,True,periodic
2025-12-11 16:01:17,0.1114,0.8984,True,True,True,periodic
2025-12-11 16:01:18,0.145,0.5684,True,True,False,YAWN_END
2025-12-11 16:01:18,0.1691,0.3259,True,True,False,periodic
2025-12-11 16:01:19,0.1267,0.2901,True,True,False,periodic
2025-12-11 16:01:20,0.2122,0.2986,True,True,False,periodic
2025-12-11 16:01:21,0.196,0.2972,True,True,False,periodic
2025-12-11 16:04:53,0.1134,0.3062,True,True,False,DROWSY_START
2025-12-11 16:04:53,0.2522,0.2997,True,False,False,DROWSY_END
2025-12-11 16:04:54,0.3004,0.302,True,False,False,periodic
2025-12-11 16:04:55,0.113,0.2703,True,False,False,periodic
2025-12-11 16:04:56,0.0807,0.2786,True,False,False,periodic
2025-12-11 16:04:56,0.0967,0.3006,True,True,False,DROWSY_START
2025-12-11 16:04:56,0.2526,0.2917,True,False,False,DROWSY_END
2025-12-11 16:04:57,0.1735,0.3112,True,False,False,periodic
2025-12-11 16:04:58,0.247,0.3307,True,False,False,periodic
2025-12-11 16:04:59,0.2609,0.3083,True,False,False,periodic
2025-12-11 16:05:00,0.2445,0.3208,True,False,False,periodic
2025-12-11 16:05:01,0.2628,0.3223,True,False,False,periodic
2025-12-11 16:05:02,0.2485,0.3083,True,False,False,periodic
2025-12-11 16:05:03,0.2314,0.2928,True,False,False,periodic
2025-12-11 16:05:04,0.2408,0.3171,True,False,False,periodic
2025-12-11 16:05:05,0.0698,0.297,True,False,False,periodic
2025-12-11 16:05:06,0.1041,0.3165,True,True,False,DROWSY_START
2025-12-11 16:05:06,0.0882,0.3112,True,True,False,periodic
2025-12-11 16:05:07,0.2304,0.3063,True,True,False,periodic
2025-12-11 16:05:08,0.2362,0.296,True,True,False,periodic
2025-12-11 16:05:09,0.2259,0.3056,True,True,False,periodic
2025-12-11 16:05:10,0.2325,0.2999,True,True,False,periodic
2025-12-11 16:05:11,0.2179,0.2797,True,True,False,periodic
2025-12-11 16:05:12,0.222,0.3087,True,True,False,periodic
2025-12-11 16:05:13,0.251,0.3166,True,False,False,DROWSY_END
2025-12-11 16:05:13,0.2832,0.3061,True,False,False,periodic
2025-12-11 16:05:14,0.2769,0.3056,True,False,False,periodic
2025-12-11 16:05:15,0.2378,0.3049,True,False,False,periodic
2025-12-11 16:05:16,0.2215,0.3279,True,False,False,periodic
2025-12-11 16:05:17,0.2251,0.3083,True,False,False,periodic
2025-12-11 16:05:18,0.1927,0.2976,True,True,False,DROWSY_START
2025-12-11 16:05:19,0.2287,0.3004,True,True,False,periodic
2025-12-11 16:05:19,0.2559,0.2865,True,False,False,DROWSY_END
2025-12-11 16:05:20,0.2596,0.3254,True,False,False,periodic
2025-12-11 16:05:21,0.2154,0.3171,True,False,False,periodic
2025-12-11 16:05:22,0.1459,0.3201,True,False,False,periodic
2025-12-11 16:05:23,0.2435,0.6246,True,False,False,periodic
2025-12-11 16:05:24,0.1538,0.7959,True,False,True,YAWN_START
2025-12-11 16:05:24,0.1982,0.845,True,False,True,periodic
2025-12-11 16:05:25,0.1978,0.5322,True,False,False,YAWN_END
2025-12-11 16:05:25,0.2276,0.3725,True,False,False,periodic
2025-12-11 16:05:26,0.228,0.3611,True,True,False,DROWSY_START
2025-12-11 16:05:27,0.1875,0.2964,True,True,False,periodic
2025-12-11 16:05:28,0.2326,0.2683,True,True,False,periodic
2025-12-11 16:05:28,0.2607,0.2976,True,False,False,DROWSY_END
2025-12-11 16:05:29,0.2608,0.5202,True,False,False,periodic
2025-12-11 16:05:30,0.313,0.8953,True,False,False,periodic
2025-12-11 16:05:30,0.1948,0.8224,True,False,True,YAWN_START
2025-12-11 16:05:31,0.2689,0.9414,True,False,True,periodic
2025-12-11 16:05:32,0.1997,0.7999,True,False,True,periodic
2025-12-11 16:05:32,0.195,0.5895,True,False,False,YAWN_END
2025-12-11 16:05:33,0.157,0.3668,True,False,False,periodic
2025-12-11 16:05:34,0.1537,0.3382,True,True,False,DROWSY_START
2025-12-11 16:05:35,0.2356,0.2896,True,True,False,periodic
2025-12-11 16:05:36,0.1172,0.2903,True,True,False,periodic
2025-12-11 16:05:36,0.2667,0.2592,True,False,False,DROWSY_END
2025-12-11 16:05:37,0.211,0.2804,True,False,False,periodic
2025-12-11 16:15:36,0.228,0.25,True,False,False,periodic
2025-12-11 16:15:38,0.2179,0.2493,True,True,False,DROWSY_START
2025-12-11 16:15:38,0.2931,0.1939,True,False,False,DROWSY_END
2025-12-11 16:15:39,0.293,0.2267,True,False,False,periodic
2025-12-11 16:15:40,0.2242,0.2136,True,False,False,periodic
2025-12-11 16:15:41,0.2208,0.2155,True,False,False,periodic
2025-12-11 16:15:42,0.2778,0.2069,True,False,False,periodic
2025-12-11 16:15:43,0.3496,0.2253,True,False,False,periodic
2025-12-11 16:15:44,0.3475,0.2121,True,False,False,periodic
2025-12-11 16:15:45,0.3123,0.2428,True,False,False,periodic
2025-12-11 16:15:46,0.2636,0.2254,True,False,False,periodic
2025-12-11 16:15:47,0.2805,0.237,True,False,False,periodic
2025-12-11 16:15:48,0.2187,0.238,True,False,False,periodic
2025-12-11 16:15:49,0.2557,0.2481,True,False,False,periodic
2025-12-11 16:15:50,0.2402,0.2504,True,False,False,periodic
2025-12-11 16:15:51,0.2036,0.2629,True,False,False,periodic
2025-12-11 16:15:52,0.232,0.2491,True,False,False,periodic
2025-12-11 16:15:53,0.2909,0.2798,True,False,False,periodic
2025-12-11 16:15:54,0.2669,0.3051,True,False,False,periodic
2025-12-11 16:15:55,0.0586,0.306,True,False,False,periodic
2025-12-11 16:15:56,0.1961,0.33,True,False,False,periodic
2025-12-11 16:15:57,0.2037,0.3212,True,True,False,DROWSY_START
2025-12-11 16:15:57,0.2253,0.312,True,True,False,periodic
2025-12-11 16:15:58,0.2288,0.3172,True,True,False,periodic
2025-12-11 16:15:59,0.1798,0.7601,True,True,False,periodic
2025-12-11 16:16:00,0.0246,0.9809,True,True,True,YAWN_START
2025-12-11 16:16:01,0.1622,0.9886,True,True,True,periodic
2025-12-11 16:16:02,0.1462,0.7679,True,True,True,periodic
2025-12-11 16:16:02,0.1592,0.5946,True,True,False,YAWN_END
2025-12-11 16:16:03,0.1971,0.2826,True,True,False,periodic
2025-12-11 16:16:04,0.1967,0.2848,True,True,False,periodic
2025-12-11 16:16:05,0.1686,0.8338,True,True,False,periodic
2025-12-11 16:16:05,0.1861,0.858,True,True,True,YAWN_START
2025-12-11 16:16:06,0.1803,0.8236,True,True,True,periodic
2025-12-11 16:16:06,0.2107,0.5905,True,True,False,YAWN_END
2025-12-11 16:16:07,0.1894,0.3589,True,True,False,periodic
2025-12-11 16:16:08,0.163,0.2425,True,True,False,periodic
2025-12-11 16:16:09,0.1628,0.269,True,True,False,periodic
2025-12-11 16:16:10,0.0712,0.2781,True,True,False,periodic
2025-12-11 16:16:11,0.0426,0.3548,True,True,False,periodic
2025-12-11 16:16:12,0.1734,0.7224,True,True,False,periodic
2025-12-11 16:16:13,0.1337,0.8513,True,True,True,YAWN_START
2025-12-11 16:16:13,0.1579,0.869,True,True,True,periodic
2025-12-11 16:16:14,0.15,0.5903,True,True,False,YAWN_END
2025-12-11 16:16:15,0.1373,0.2701,True,True,False,periodic
2025-12-11 16:16:16,0.0319,0.2951,True,True,False,periodic
2025-12-11 16:16:17,0.2513,0.2972,True,False,False,DROWSY_END
2025-12-11 16:16:17,0.071,0.2779,True,False,False,periodic
2025-12-11 16:16:18,0.095,0.2846,True,False,False,periodic
2025-12-11 16:16:19,0.0408,0.2708,True,False,False,periodic
2025-12-11 16:16:21,0.036,0.2716,True,True,False,DROWSY_START
2025-12-11 16:16:21,0.0367,0.2752,True,True,False,periodic
2025-12-11 16:16:22,0.2286,0.2959,True,True,False,periodic
2025-12-11 16:16:23,0.0233,0.2744,True,True,False,periodic
2025-12-11 16:16:24,0.0358,0.2864,True,True,False,periodic
2025-12-11 16:16:25,0.0485,0.2696,True,True,False,periodic
2025-12-11 16:16:26,0.0519,0.2724,True,True,False,periodic
2025-12-11 16:16:27,0.2379,0.2859,True,True,False,periodic
2025-12-11 16:16:28,0.2575,0.3011,True,False,False,DROWSY_END
2025-12-11 16:16:28,0.2306,0.292,True,False,False,periodic
2025-12-11 16:16:29,0.2606,0.2923,True,False,False,periodic
2025-12-11 16:16:30,0.0285,0.2832,True,False,False,periodic
2025-12-11 16:16:31,0.0352,0.2915,True,False,False,periodic
2025-12-11 16:16:32,0.0428,0.2932,True,True,False,DROWSY_START
2025-12-11 16:16:32,0.1962,0.2756,True,True,False,periodic
2025-12-11 16:16:33,0.2137,0.2847,True,True,False,periodic
2025-12-11 16:16:34,0.1245,0.2897,True,True,False,periodic
2025-12-11 16:16:35,0.2065,0.2807,True,True,False,periodic
2025-12-11 16:16:36,0.1823,0.2857,True,True,False,periodic
2025-12-11 16:16:37,0.1681,0.2728,True,True,False,periodic
2025-12-11 16:16:38,0.0509,0.3009,True,True,False,periodic
2025-12-11 16:16:39,0.1999,0.2722,True,True,False,periodic
2025-12-11 16:16:40,0.2202,0.2657,True,True,False,periodic
2025-12-11 16:16:41,0.2518,0.2852,True,False,False,DROWSY_END
2025-12-11 16:16:41,0.2165,0.2778,True,False,False,periodic
2025-12-11 16:16:42,0.2048,0.2813,True,False,False,periodic
2025-12-11 16:16:43,0.1604,0.2933,True,False,False,periodic
2025-12-11 16:16:44,0.2267,0.2766,True,False,False,periodic
2025-12-11 16:16:45,0.2085,0.2879,True,True,False,DROWSY_START
2025-12-11 16:16:46,0.2267,0.2786,True,True,False,periodic
2025-12-11 16:16:47,0.1961,0.2904,True,True,False,periodic
2025-12-11 16:16:48,0.213,0.3097,True,True,False,periodic
2025-12-11 16:31:53,0.137,0.2757,True,True,False,DROWSY_START
2025-12-11 16:31:54,0.0722,0.2484,True,True,False,periodic
2025-12-11 16:31:54,0.2535,0.2799,True,False,False,DROWSY_END
2025-12-11 16:31:55,0.3581,0.2758,True,False,False,periodic
2025-12-11 16:31:56,0.2365,0.2603,True,False,False,periodic
2025-12-11 16:31:57,0.055,0.2599,True,False,False,periodic
2025-12-11 16:31:59,0.0529,0.263,True,True,False,DROWSY_START
2025-12-11 16:31:59,0.0613,0.2678,True,True,False,periodic
2025-12-11 16:31:59,0.2754,0.2696,True,False,False,DROWSY_END
2025-12-11 16:32:00,0.2374,0.256,True,False,False,periodic
2025-12-11 16:32:01,0.234,0.4819,True,False,False,periodic
2025-12-11 16:32:02,0.1733,0.9712,True,False,False,periodic
2025-12-11 16:32:02,0.1979,1.0406,True,False,True,YAWN_START
2025-12-11 16:32:03,0.1849,0.6958,True,True,True,DROWSY_START
2025-12-11 16:32:03,0.1673,0.3802,True,True,False,YAWN_END
2025-12-11 16:32:04,0.2007,0.3939,True,True,False,periodic
2025-12-11 16:32:05,0.1142,0.2831,True,True,False,periodic
2025-12-11 16:32:05,0.2532,0.2776,True,False,False,DROWSY_END
2025-12-11 16:32:06,0.2387,0.2877,True,False,False,periodic
2025-12-11 16:32:07,0.2348,0.2782,True,False,False,periodic
2025-12-11 16:35:36,0.309,0.2994,True,False,False,periodic
2025-12-11 16:35:37,0.0698,0.3056,True,False,False,periodic
2025-12-11 16:35:38,0.2709,0.3056,True,False,False,periodic
2025-12-11 16:35:39,0.2502,0.2969,True,False,False,periodic
2025-12-11 16:35:40,0.2586,0.2819,True,False,False,periodic
2025-12-11 16:35:41,0.2619,0.2927,True,False,False,periodic
2025-12-11 16:35:42,0.2771,0.2966,True,False,False,periodic
2025-12-11 16:35:43,0.389,0.276,True,False,False,periodic
2025-12-11 16:35:44,0.0487,0.3061,True,False,False,periodic
2025-12-11 16:35:45,0.051,0.2926,True,False,False,periodic
2025-12-11 16:35:45,0.0533,0.3018,True,True,False,DROWSY_START
2025-12-11 16:35:45,0.2947,0.285,True,False,False,DROWSY_END
2025-12-11 16:35:46,0.2412,0.2709,True,False,False,periodic
2025-12-12 09:08:10,0.2313,0.3844,True,False,False,periodic
2025-12-12 09:08:11,0.3253,0.3321,True,False,False,periodic
2025-12-12 09:08:12,0.3245,0.3149,True,False,False,periodic
2025-12-12 09:08:13,0.269,0.3674,True,False,False,periodic
2025-12-12 09:08:14,0.2473,0.4098,True,False,False,periodic
2025-12-12 09:08:15,0.2006,0.7433,True,False,False,periodic
2025-12-12 09:08:16,0.1972,0.7378,True,False,True,YAWN_START
2025-12-12 09:08:16,0.225,0.5542,True,False,False,YAWN_END
2025-12-12 09:08:16,0.5356,0.3781,True,False,False,periodic
2025-12-12 09:08:17,0.3562,0.3406,True,False,False,periodic
2025-12-12 09:08:18,0.2028,0.2994,True,False,False,periodic
2025-12-12 09:09:01,0.3764,0.2462,True,False,False,periodic
2025-12-12 09:09:02,0.3176,0.2775,True,False,False,periodic
2025-12-12 09:09:03,0.2767,0.3285,True,False,False,periodic
2025-12-12 09:09:04,0.2994,0.2353,True,False,False,periodic
2025-12-12 09:09:05,0.2739,0.2472,True,False,False,periodic
2025-12-12 09:09:06,0.2477,0.2805,True,False,False,periodic
2025-12-12 09:09:07,0.1338,0.3417,True,False,False,periodic
2025-12-12 09:09:08,0.2762,0.3173,True,False,False,periodic
2025-12-12 09:09:09,0.0131,0.3472,True,False,False,periodic
2025-12-12 09:09:10,0.2377,0.3652,True,False,False,periodic
2025-12-12 09:09:11,0.2407,0.3476,True,True,False,DROWSY_START
2025-12-12 09:09:11,0.2118,0.3327,True,True,False,periodic
2025-12-12 09:09:12,0.2655,0.3079,True,False,False,DROWSY_END
2025-12-12 09:09:12,0.2337,0.3155,True,False,False,periodic
2025-12-12 09:09:13,0.3164,0.3297,True,False,False,periodic
2025-12-12 09:09:14,0.0688,0.3006,True,False,False,periodic
2025-12-12 09:09:15,0.2294,0.2999,True,False,False,periodic
2025-12-12 09:09:16,0.2336,0.2808,True,False,False,periodic
2025-12-12 09:09:17,0.2285,0.324,True,False,False,periodic
2025-12-12 09:09:58,0.482,0.3789,True,False,False,periodic
2025-12-12 09:09:59,0.257,0.2795,True,False,False,periodic
2025-12-12 09:10:00,0.2742,0.3984,True,False,False,periodic
2025-12-12 09:10:01,0.2491,0.5567,True,False,False,periodic
2025-12-12 09:10:02,0.2475,0.3732,True,False,False,periodic
2025-12-12 09:10:03,0.2886,0.32,True,False,False,periodic
2025-12-12 09:10:04,0.2815,0.3982,True,False,False,periodic
2025-12-12 09:10:05,0.263,0.3839,True,False,False,periodic
2025-12-12 09:10:06,0.259,0.327,True,False,False,periodic
2025-12-12 09:10:07,0.2774,0.3727,True,False,False,periodic
2025-12-12 09:10:08,0.2692,0.3643,True,False,False,periodic
2025-12-12 09:10:09,0.0357,0.3964,True,False,False,periodic
2025-12-12 09:10:10,0.2998,0.3067,True,False,False,periodic
2025-12-12 09:10:11,0.3221,0.2872,True,False,False,periodic
2025-12-12 09:10:12,0.0216,0.3315,True,False,False,periodic
2025-12-12 09:10:13,0.3084,0.332,True,False,False,periodic
2025-12-12 09:10:14,0.2218,0.3346,True,False,False,periodic
2025-12-13 10:16:49,0.3114,0.2251,True,False,False,periodic
2025-12-13 10:16:50,0.2964,0.223,True,False,False,periodic
2025-12-13 10:16:51,0.2564,0.2344,True,False,False,periodic
2025-12-13 10:16:52,0.0669,0.2367,True,False,False,periodic
2025-12-13 10:16:53,0.0489,0.2386,True,False,False,periodic
2025-12-13 10:16:54,0.0695,0.2215,True,False,False,periodic
2025-12-13 10:16:55,0.0526,0.2212,True,True,False,DROWSY_START
2025-12-13 10:16:55,0.0488,0.2195,True,True,False,periodic
2025-12-13 10:16:56,0.2533,0.2398,True,False,False,DROWSY_END
2025-12-13 10:16:56,0.2768,0.2212,True,False,False,periodic
2025-12-13 10:16:57,0.2697,0.2386,True,False,False,periodic
2025-12-13 10:16:58,0.2872,0.2411,True,False,False,periodic
2025-12-13 10:16:59,0.282,0.2359,True,False,False,periodic
2025-12-13 10:17:00,0.2785,0.2656,True,False,False,periodic
2025-12-13 10:17:01,0.2783,0.239,True,False,False,periodic
2025-12-13 10:17:02,0.2837,0.2447,True,False,False,periodic
2025-12-13 10:17:03,0.2871,0.2522,True,False,False,periodic
2025-12-13 10:17:04,0.3059,0.2424,True,False,False,periodic
2025-12-13 10:17:05,0.2116,0.533,True,False,False,periodic
2025-12-13 10:17:06,0.2486,0.6855,True,False,False,periodic
2025-12-13 10:17:07,0.2801,0.6442,True,False,True,YAWN_START
2025-12-13 10:17:07,0.3015,0.2738,True,False,False,YAWN_END
2025-12-13 10:17:08,0.2965,0.2995,True,False,False,periodic
2025-12-13 10:17:09,0.2943,0.3075,True,False,False,periodic
2025-12-13 10:17:10,0.3218,0.6172,True,False,False,periodic
2025-12-13 10:17:11,0.3199,0.3732,True,False,False,periodic
2025-12-13 10:17:12,0.3137,0.3677,True,False,False,periodic
2025-12-13 10:17:13,0.3053,0.3983,True,False,False,periodic
2025-12-13 10:17:14,0.2648,0.3434,True,False,False,periodic
2025-12-13 10:17:15,0.2937,0.392,True,False,False,periodic
2025-12-13 10:17:16,0.2996,0.4497,True,False,False,periodic
2025-12-13 10:17:17,0.2858,0.3314,True,False,False,periodic
2025-12-13 10:17:18,0.2987,0.3232,True,False,False,periodic
2025-12-13 10:17:19,0.3129,0.2356,True,False,False,periodic
2025-12-13 10:33:33,0.2715,0.3115,True,False,False,periodic
2025-12-13 10:33:34,0.2154,0.323,True,False,False,periodic
2025-12-13 11:52:59,0.2573,0.2465,True,False,False,periodic
2025-12-13 11:53:00,0.2862,0.3842,True,False,False,periodic
2025-12-13 11:53:01,0.2371,0.3708,True,False,False,periodic
2025-12-13 11:53:02,0.2883,0.3832,True,False,False,periodic
2025-12-13 11:53:03,0.2809,0.246,True,False,False,periodic
2025-12-13 11:53:04,0.2537,0.3613,True,False,False,periodic
2025-12-13 11:53:05,0.289,0.3592,True,False,False,periodic
2025-12-13 11:53:06,0.2768,0.356,True,False,False,periodic
2025-12-13 11:53:07,0.2777,0.3562,True,False,False,periodic
2025-12-13 11:53:08,0.2851,0.3472,True,False,False,periodic
2025-12-13 11:53:09,0.2636,0.3337,True,False,False,periodic
2025-12-13 11:53:10,0.2591,0.3687,True,False,False,periodic
2025-12-13 11:53:11,0.1468,0.3202,True,False,False,periodic
2025-12-13 11:53:12,0.27,0.3422,True,False,False,periodic
2025-12-13 11:53:13,0.2616,0.3513,True,False,False,periodic
2025-12-13 11:53:14,0.2907,0.4097,True,False,False,periodic
2025-12-13 11:53:15,0.2698,0.2906,True,False,False,periodic
2025-12-13 11:53:16,0.466,0.3932,True,False,False,periodic
2025-12-13 11:53:17,0.215,0.2737,True,False,False,periodic
2025-12-13 11:53:18,0.2983,0.3217,True,False,False,periodic
2025-12-13 11:53:19,0.0623,0.3159,True,False,False,periodic
2025-12-13 11:53:20,0.07,0.3049,True,False,False,periodic
2025-12-13 11:53:21,0.0686,0.3188,True,True,False,DROWSY_START
2025-12-13 11:53:22,0.2234,0.3288,True,True,False,periodic
2025-12-13 11:53:22,0.2648,0.3952,True,False,False,DROWSY_END
2025-12-13 11:53:23,0.2495,0.345,True,False,False,periodic
2025-12-13 11:53:24,0.1607,0.2607,True,False,False,periodic
2025-12-13 11:53:25,0.2611,0.4864,True,False,False,periodic
2025-12-13 11:53:26,0.2587,0.3597,True,False,False,periodic
2025-12-13 11:53:27,0.24,0.2622,True,False,False,periodic
2025-12-13 11:53:28,0.2503,0.3751,True,False,False,periodic
2025-12-13 11:53:29,0.1753,0.3168,True,False,False,periodic
2025-12-13 11:53:30,0.2612,0.3574,True,False,False,periodic
2025-12-13 11:53:31,0.2651,0.3863,True,False,False,periodic
2025-12-13 11:53:32,0.2793,0.425,True,False,False,periodic
2025-12-13 11:53:33,0.2335,0.3816,True,False,False,periodic
2025-12-13 11:53:34,0.2397,0.292,True,False,False,periodic
2025-12-13 11:53:35,0.2902,0.3873,True,False,False,periodic
2025-12-13 11:53:36,0.2315,0.3643,True,False,False,periodic
2025-12-13 11:53:37,0.2403,0.3259,True,False,False,periodic
2025-12-13 11:53:38,0.3347,0.3289,True,False,False,periodic
2025-12-13 11:53:39,0.3786,0.4223,True,False,False,periodic
2025-12-13 11:53:40,0.2741,0.3581,True,False,False,periodic
2025-12-13 11:53:41,0.4156,0.3642,True,False,False,periodic
2025-12-13 11:53:42,0.4276,0.4765,True,False,False,periodic
2025-12-13 11:53:43,0.6929,0.3859,True,False,False,periodic
2025-12-13 11:53:44,0.2009,0.3235,True,False,False,periodic
2025-12-13 11:53:45,0.2996,0.2778,True,False,False,periodic
2025-12-13 11:53:46,0.2837,0.2197,True,False,False,periodic
2025-12-13 11:54:16,0.246,0.3733,True,False,False,periodic
2025-12-13 11:54:17,0.2288,0.7167,True,False,False,periodic
2025-12-13 11:54:18,0.2404,0.6987,True,False,True,YAWN_START
2025-12-13 11:54:18,0.2294,0.5305,True,False,False,YAWN_END
2025-12-13 11:54:18,0.2506,0.354,True,False,False,periodic
2025-12-13 11:54:19,0.2643,0.3724,True,False,False,periodic
2025-12-13 11:54:20,0.259,0.3388,True,False,False,periodic
2025-12-13 11:54:21,0.2568,0.3163,True,False,False,periodic
2025-12-13 11:54:22,0.2772,0.3849,True,False,False,periodic
2025-12-13 11:54:23,0.2413,0.3602,True,False,False,periodic
2025-12-13 11:54:24,0.4365,0.4133,True,False,False,periodic
2025-12-13 11:54:25,0.2524,0.2921,True,False,False,periodic
2025-12-13 11:54:26,0.235,0.3035,True,False,False,periodic
2025-12-13 11:54:27,0.2615,0.3994,True,False,False,periodic
2025-12-13 11:54:28,0.2599,0.3881,True,False,False,periodic
2025-12-13 11:54:29,0.2617,0.2771,True,False,False,periodic
2025-12-13 11:54:30,0.2348,0.3278,True,False,False,periodic
2025-12-13 11:54:31,0.2627,0.3111,True,False,False,periodic
2025-12-13 11:54:32,0.2389,0.3718,True,False,False,periodic
2025-12-13 11:54:33,0.3106,0.3932,True,False,False,periodic
2025-12-13 11:54:34,0.479,0.3611,True,False,False,periodic
2025-12-13 11:54:35,0.2777,0.2772,True,False,False,periodic
2025-12-13 11:54:36,0.2506,0.3619,True,False,False,periodic
2025-12-13 11:54:37,0.2654,0.3482,True,False,False,periodic
2025-12-13 11:54:38,0.2505,0.4235,True,False,False,periodic
2025-12-13 11:54:39,0.2596,0.3817,True,False,False,periodic
2025-12-13 11:54:40,0.2823,0.3137,True,False,False,periodic
2025-12-13 11:54:41,0.2719,0.3874,True,False,False,periodic
2025-12-13 11:54:42,0.2765,0.3528,True,False,False,periodic
2025-12-13 11:54:43,0.2903,0.3713,True,False,False,periodic
2025-12-13 11:54:44,0.2639,0.2721,True,False,False,periodic
2025-12-13 11:54:45,0.2798,0.341,True,False,False,periodic
2025-12-13 11:54:46,0.2443,0.3571,True,False,False,periodic
2025-12-13 11:54:47,0.2466,0.413,True,False,False,periodic
2025-12-13 11:54:48,0.2734,0.3575,True,False,False,periodic
2025-12-13 11:54:49,0.2812,0.3814,True,False,False,periodic
2025-12-13 11:54:50,0.2567,0.3804,True,False,False,periodic
2025-12-13 11:54:51,0.2585,0.3869,True,False,False,periodic
2025-12-13 11:54:52,1.0844,0.5061,True,False,False,periodic
2025-12-13 11:54:53,0.27,0.4135,True,False,False,periodic
2025-12-13 11:54:54,0.2846,0.4157,True,False,False,periodic
2025-12-13 11:54:55,0.3001,0.3694,True,False,False,periodic
2025-12-13 11:54:56,0.2489,0.4135,True,False,False,periodic
